PM2.5,NO,NH3,CO,SO2,O3,Benzene,AQI,AQI_Bucket
6.93,4.24,18.78,1.13,1.41,10.69,4.4,63.0,Satisfactory
12.13,24.49,34.19,1.18,1.14,8.29,5.33,67.0,Satisfactory
16.13,5.86,29.94,1.25,1.35,10.76,2.18,72.0,Satisfactory
17.0,7.18,30.19,1.18,1.53,9.19,2.19,66.0,Satisfactory
27.16,11.16,37.33,1.34,1.61,4.15,2.57,76.0,Satisfactory
12.88,8.91,22.88,1.18,1.38,9.86,1.52,63.0,Satisfactory
8.15,6.41,27.65,1.21,1.11,8.99,1.78,65.0,Satisfactory
23.34,3.18,28.27,1.34,1.23,20.79,1.69,76.0,Satisfactory
30.55,4.04,31.51,1.26,3.31,23.28,1.13,69.0,Satisfactory
30.26,5.95,33.67,1.29,2.32,19.33,1.45,70.0,Satisfactory
20.94,9.95,31.93,1.24,1.39,8.12,1.89,71.0,Satisfactory
7.93,3.4,14.88,1.04,1.1,9.41,0.93,59.0,Satisfactory
7.05,5.23,20.95,1.09,1.06,10.7,1.79,57.0,Satisfactory
12.35,6.82,25.72,1.14,1.22,9.04,1.77,61.0,Satisfactory
14.53,14.8,33.06,1.03,1.13,6.92,2.7,63.0,Satisfactory
29.25,4.64,43.96,1.36,1.47,6.73,2.43,74.0,Satisfactory
33.6,7.34,38.01,1.34,1.21,10.8,4.09,78.0,Satisfactory
12.81,4.86,31.44,1.17,1.36,15.26,1.28,65.0,Satisfactory
17.66,4.15,32.41,1.22,1.52,16.29,1.34,66.0,Satisfactory
33.71,3.63,33.64,1.19,4.48,24.14,1.69,71.0,Satisfactory
49.03,16.46,47.85,1.47,2.42,12.78,2.92,81.0,Satisfactory
29.75,15.02,35.17,1.28,1.5,10.58,5.1,86.0,Satisfactory
11.17,4.37,21.96,1.01,1.45,20.46,3.11,59.0,Satisfactory
14.2,6.53,26.79,1.07,1.51,22.45,1.13,58.0,Satisfactory
20.14,5.23,22.62,1.24,1.74,18.62,1.13,67.0,Satisfactory
19.4,3.16,17.18,1.11,2.93,25.83,0.78,63.0,Satisfactory
29.06,3.38,19.42,1.15,6.43,26.92,0.87,66.0,Satisfactory
35.32,9.09,32.77,1.36,4.3,21.79,2.3,74.0,Satisfactory
46.23,5.1,36.36,1.41,4.68,20.71,2.54,83.0,Satisfactory
56.84,2.79,30.55,1.35,7.79,35.85,1.95,89.0,Satisfactory
55.87,19.02,50.13,1.61,3.36,20.22,4.42,98.0,Satisfactory
56.61,39.3,36.68,1.83,2.8,12.35,4.29,106.0,Moderate
61.52,24.65,36.89,1.56,1.99,15.22,3.72,114.0,Moderate
66.04,14.92,34.04,1.72,2.89,23.96,2.56,105.0,Moderate
61.13,16.39,36.49,1.61,2.22,25.03,2.23,113.0,Moderate
63.91,9.15,39.21,1.44,2.74,33.35,2.81,110.0,Moderate
19.06,7.23,29.43,1.23,1.72,10.15,5.02,80.0,Satisfactory
7.63,3.36,20.0,1.04,1.63,24.51,1.89,57.0,Satisfactory
15.65,7.9,22.91,1.16,3.35,15.43,2.03,63.0,Satisfactory
19.86,16.33,19.38,1.11,5.47,13.41,1.69,67.0,Satisfactory
21.67,4.62,26.15,1.1,5.85,15.0,1.53,60.0,Satisfactory
35.85,10.5,42.61,1.28,3.73,15.07,5.0,75.0,Satisfactory
46.55,19.96,44.05,1.44,3.41,17.11,4.34,91.0,Satisfactory
57.59,12.61,49.83,1.55,2.82,16.0,4.08,99.0,Satisfactory
63.57,10.95,52.45,1.52,5.17,19.57,6.78,102.0,Moderate
60.23,7.88,51.87,1.52,4.28,23.9,3.81,103.0,Moderate
66.41,5.17,41.87,1.5,3.24,35.84,2.55,121.0,Moderate
70.58,46.34,62.14,1.78,6.26,31.93,3.43,143.0,Moderate
62.53,3.53,38.27,1.38,6.65,42.14,2.18,118.0,Moderate
61.41,10.99,38.11,1.45,9.27,46.57,1.93,105.0,Moderate
79.58,20.05,62.66,1.61,8.72,34.78,3.4,145.0,Moderate
91.06,69.15,51.91,2.01,5.49,33.31,4.65,188.0,Moderate
99.65,78.93,51.44,2.75,5.52,29.99,8.62,220.0,Poor
101.69,94.74,49.66,3.04,9.67,30.2,10.14,250.0,Poor
102.72,92.72,61.66,2.75,8.21,38.19,5.4,237.0,Poor
49.4,7.62,41.35,2.19,4.08,38.89,3.08,149.0,Moderate
9.55,4.57,24.09,1.51,1.89,22.32,4.88,83.0,Satisfactory
8.51,6.78,20.39,2.63,1.79,16.43,6.19,107.0,Moderate
17.35,6.07,21.82,2.73,1.97,10.84,7.25,122.0,Moderate
22.46,4.35,18.66,1.08,2.62,22.45,2.58,64.0,Satisfactory
34.8,34.67,20.42,1.26,6.91,28.7,1.9,70.0,Satisfactory
48.46,11.78,36.96,1.21,9.41,28.02,2.37,93.0,Satisfactory
59.26,28.29,37.82,1.4,9.3,36.2,2.25,95.0,Satisfactory
86.87,102.06,42.86,2.23,9.3,42.92,5.8,167.0,Moderate
79.18,3.4,46.97,1.36,21.04,56.56,2.42,156.0,Moderate
83.31,44.49,45.65,1.56,8.36,38.77,2.96,184.0,Moderate
100.26,93.02,50.1,2.07,10.67,33.6,4.83,222.0,Poor
97.88,57.8,47.26,1.7,7.2,33.48,4.88,230.0,Poor
101.08,79.6,67.04,1.76,11.16,31.51,5.08,219.0,Poor
107.64,92.07,82.33,2.04,10.1,36.96,5.94,255.0,Poor
100.85,30.44,83.39,1.59,12.96,30.75,5.7,248.0,Poor
91.93,121.46,78.92,1.49,8.4,35.76,5.42,217.0,Poor
123.38,149.44,87.93,1.9,11.68,32.06,13.52,276.0,Poor
106.58,127.22,70.18,1.68,6.92,30.92,7.05,281.0,Poor
83.47,57.37,59.14,1.23,7.87,36.02,5.08,209.0,Poor
28.53,6.67,47.55,0.91,2.7,22.42,3.62,90.0,Satisfactory
17.27,5.9,38.61,0.85,2.32,16.74,4.55,59.0,Satisfactory
9.37,7.04,39.91,0.75,2.49,23.47,3.61,53.0,Satisfactory
23.18,39.35,41.77,0.88,2.65,21.77,4.39,94.0,Satisfactory
30.72,54.56,60.43,1.08,4.48,18.5,4.35,114.0,Moderate
41.75,31.62,68.24,1.11,5.74,25.91,4.51,125.0,Moderate
30.55,3.55,42.36,0.84,5.9,32.05,1.87,92.0,Satisfactory
32.08,4.79,46.63,0.95,11.74,28.77,1.65,63.0,Satisfactory
102.66,12.66,56.58,1.06,16.7,39.33,4.91,82.0,Satisfactory
233.1,23.69,61.25,1.4,10.42,29.94,7.83,375.0,Very Poor
276.33,24.08,65.65,1.48,17.82,46.5,7.22,431.0,Severe
183.88,23.38,70.35,1.31,17.1,52.02,5.45,350.0,Very Poor
171.76,40.39,62.54,1.38,17.15,35.59,6.63,352.0,Very Poor
132.37,57.51,41.33,1.26,13.57,31.44,7.14,316.0,Very Poor
143.84,104.26,41.08,1.45,17.98,24.66,9.57,297.0,Poor
183.64,110.36,60.11,1.63,15.13,29.69,14.2,331.0,Very Poor
190.03,44.82,81.93,1.48,16.03,43.47,16.16,350.0,Very Poor
172.8,17.72,90.97,1.16,27.53,42.49,11.38,346.0,Very Poor
142.65,18.97,88.85,1.6,24.68,46.32,12.76,325.0,Very Poor
131.5,33.2,82.9,1.61,17.05,57.08,8.3,282.0,Poor
156.47,33.08,63.38,1.19,10.25,62.91,9.5,322.0,Very Poor
130.82,56.77,76.65,1.42,9.88,56.14,15.37,293.0,Poor
160.56,116.81,72.2,1.96,13.83,38.35,24.22,320.0,Very Poor
154.97,98.61,67.2,1.55,12.99,36.99,14.56,335.0,Very Poor
199.32,158.67,59.22,2.33,13.86,36.76,15.99,339.0,Very Poor
187.21,57.74,74.51,1.27,14.5,39.48,11.45,358.0,Very Poor
206.07,122.03,61.56,1.54,14.76,37.59,16.7,357.0,Very Poor
243.93,107.88,71.59,1.64,11.52,35.77,17.24,389.0,Very Poor
164.48,71.9,67.08,1.22,10.74,34.35,16.15,365.0,Very Poor
99.56,83.37,56.48,1.01,6.29,32.22,17.22,291.0,Poor
98.39,103.73,51.04,1.05,6.56,28.56,18.93,260.0,Poor
105.53,134.88,42.3,1.19,7.1,26.44,21.6,282.0,Poor
116.97,85.43,63.38,1.09,10.51,30.05,21.92,274.0,Poor
153.41,91.62,71.93,1.27,20.5,33.72,18.5,308.0,Very Poor
153.39,68.54,66.66,0.88,8.68,41.84,11.37,322.0,Very Poor
168.37,118.78,73.9,1.18,10.41,37.71,12.88,332.0,Very Poor
183.93,95.48,84.28,1.52,15.9,44.14,11.67,343.0,Very Poor
239.87,134.5,96.54,1.46,16.57,40.55,15.88,388.0,Very Poor
220.71,79.46,99.83,1.29,16.21,46.99,15.41,384.0,Very Poor
267.93,135.62,104.89,1.74,24.28,31.93,24.43,425.0,Severe
253.8,77.04,103.32,1.38,16.87,41.22,16.55,399.0,Very Poor
227.13,134.63,107.29,1.11,12.85,26.85,12.51,418.0,Severe
199.91,134.22,84.86,1.24,9.08,34.42,19.73,407.0,Severe
211.39,146.16,62.62,1.29,13.58,23.0,20.85,381.0,Very Poor
183.49,84.94,87.07,1.03,21.04,32.67,16.64,351.0,Very Poor
130.86,48.88,74.48,0.85,14.05,36.39,10.83,325.0,Very Poor
130.09,30.36,66.2,0.76,15.1,43.76,10.91,294.0,Poor
133.61,28.85,75.68,0.71,19.18,39.71,10.36,291.0,Poor
121.38,22.3,65.61,0.6,18.46,40.94,7.24,267.0,Poor
116.95,9.02,54.68,0.6,10.33,29.16,5.47,276.0,Poor
64.86,31.67,57.04,0.5,5.67,28.42,3.31,183.0,Moderate
74.22,53.09,64.36,0.61,12.18,24.23,4.97,133.0,Moderate
122.11,91.72,65.74,0.84,10.48,31.29,8.19,224.0,Poor
204.44,156.68,69.69,1.36,11.34,36.24,17.93,340.0,Very Poor
231.21,94.83,84.38,1.26,16.51,33.35,16.58,382.0,Very Poor
204.65,63.6,84.79,0.86,13.09,33.49,10.28,371.0,Very Poor
177.51,70.02,90.29,0.67,13.81,28.98,11.17,347.0,Very Poor
209.44,128.06,105.53,1.07,15.73,35.91,13.03,356.0,Very Poor
197.41,110.71,109.6,1.09,13.82,39.09,12.74,372.0,Very Poor
258.54,131.35,137.35,1.54,17.99,29.47,19.95,390.0,Very Poor
222.12,89.06,123.76,1.25,15.3,27.13,13.87,387.0,Very Poor
237.11,121.27,120.58,1.26,16.06,32.55,9.72,379.0,Very Poor
187.3,33.43,105.12,0.73,18.29,37.12,4.6,370.0,Very Poor
177.21,62.52,99.5,0.86,17.07,42.57,9.24,341.0,Very Poor
209.31,77.81,114.44,0.95,15.4,30.24,13.11,370.0,Very Poor
172.39,68.97,107.85,0.87,15.62,31.57,12.08,351.0,Very Poor
244.09,180.0,150.01,1.26,26.2,29.72,25.21,363.0,Very Poor
264.84,88.23,124.79,1.13,17.16,38.73,23.33,431.0,Severe
219.26,107.44,115.8,1.17,15.03,27.99,16.59,391.0,Very Poor
159.43,79.2,103.2,0.89,15.71,26.33,14.28,346.0,Very Poor
158.89,123.86,122.66,1.07,18.81,25.28,21.29,335.0,Very Poor
175.47,114.38,95.12,1.07,15.88,26.97,17.98,335.0,Very Poor
189.25,133.55,85.5,1.05,17.69,30.2,18.89,346.0,Very Poor
227.08,96.3,105.92,1.19,17.29,40.45,23.41,369.0,Very Poor
211.01,100.51,105.53,1.24,17.27,41.86,22.38,369.0,Very Poor
264.75,152.42,94.91,1.42,18.51,29.41,23.17,405.0,Severe
219.44,96.56,95.17,1.09,15.44,30.75,19.3,387.0,Very Poor
282.9,155.42,124.83,1.67,26.99,28.09,26.88,408.0,Severe
217.59,76.15,107.24,1.1,17.35,32.47,17.41,406.0,Severe
157.3,76.58,87.29,1.26,20.9,38.73,14.02,338.0,Very Poor
208.75,140.27,103.67,1.59,26.21,30.3,27.91,349.0,Very Poor
230.95,75.22,127.63,1.84,22.4,32.22,25.15,381.0,Very Poor
269.06,95.75,111.71,1.99,19.8,28.38,32.84,421.0,Severe
252.42,161.72,95.09,1.64,19.09,27.88,27.03,407.0,Severe
266.1,155.98,103.21,2.32,19.0,27.81,31.87,425.0,Severe
304.74,197.73,148.03,2.75,20.1,26.05,48.97,463.0,Severe
282.8,163.39,105.5,2.44,12.3,26.88,38.06,475.0,Severe
214.45,142.88,101.91,1.67,13.85,27.88,39.93,391.0,Very Poor
157.14,100.66,109.37,1.24,10.03,26.43,8.39,346.0,Very Poor
126.08,39.14,88.24,0.77,11.32,26.47,2.26,299.0,Poor
112.94,23.6,91.61,0.72,16.05,20.07,1.28,255.0,Poor
112.49,17.94,78.76,0.68,13.26,21.45,0.76,258.0,Poor
97.05,33.82,83.43,0.75,11.3,29.48,0.59,233.0,Poor
103.58,37.98,95.34,0.76,16.51,27.14,0.42,242.0,Poor
153.89,90.12,94.2,1.34,17.51,27.95,0.74,291.0,Poor
163.65,76.7,107.37,1.21,15.86,23.87,0.37,331.0,Very Poor
207.09,82.5,102.38,1.99,17.26,25.28,3.54,361.0,Very Poor
183.64,117.42,95.84,1.84,17.89,25.36,6.33,356.0,Very Poor
164.48,114.77,112.25,1.73,17.94,22.73,6.51,335.0,Very Poor
169.86,127.55,103.89,1.67,20.74,24.65,7.19,337.0,Very Poor
194.51,116.34,120.72,1.83,20.69,23.91,7.14,349.0,Very Poor
180.67,99.12,130.54,1.62,20.81,32.07,11.9,350.0,Very Poor
153.28,36.39,108.42,1.16,14.83,42.62,3.89,321.0,Very Poor
113.11,3.03,50.87,0.79,11.0,46.31,1.81,275.0,Poor
57.85,5.17,66.29,0.51,9.65,40.21,0.97,178.0,Moderate
90.05,25.58,87.23,0.75,14.16,34.89,2.14,167.0,Moderate
125.98,62.07,110.25,1.02,15.6,30.7,3.31,264.0,Poor
130.91,78.61,120.07,1.34,23.16,32.22,3.6,288.0,Poor
195.34,70.98,145.21,1.99,23.53,31.43,5.83,345.0,Very Poor
206.83,100.18,136.64,1.79,22.63,35.48,6.52,360.0,Very Poor
115.8,58.12,112.11,1.16,18.54,24.87,3.09,307.0,Very Poor
96.52,19.6,86.76,0.85,13.68,33.05,1.59,229.0,Poor
113.34,43.93,103.33,1.0,12.89,37.06,2.93,240.0,Poor
152.16,68.47,115.61,1.15,17.81,36.19,5.63,295.0,Poor
95.73,19.29,68.68,0.91,12.49,33.69,2.2,236.0,Poor
157.09,65.58,108.51,1.26,20.43,32.41,4.96,278.0,Poor
94.94,17.21,78.13,0.83,25.43,25.74,2.41,247.0,Poor
106.79,38.4,96.13,1.1,16.1,31.98,4.21,224.0,Poor
114.95,33.15,81.62,0.86,13.3,41.71,5.11,286.0,Poor
81.45,7.75,78.12,0.79,8.47,27.38,3.33,205.0,Poor
49.4,6.05,53.47,0.73,3.7,21.92,3.4,135.0,Moderate
28.96,6.07,52.86,0.59,2.95,26.06,3.96,76.0,Satisfactory
36.08,15.77,56.9,0.73,5.14,23.41,5.46,75.0,Satisfactory
60.77,39.04,73.06,0.89,8.9,32.55,7.46,141.0,Moderate
85.85,69.36,86.08,1.09,8.6,35.5,11.4,199.0,Moderate
114.86,81.89,118.46,1.45,16.2,32.47,14.5,256.0,Poor
97.47,5.3,71.62,0.89,9.85,26.06,7.94,242.0,Poor
56.44,7.58,56.65,0.9,5.93,24.63,8.39,129.0,Moderate
73.88,8.96,54.43,0.97,7.96,31.1,7.75,144.0,Moderate
89.06,31.13,74.58,1.0,11.84,32.06,7.48,212.0,Poor
82.36,36.63,107.66,0.97,13.53,26.62,13.18,184.0,Moderate
85.52,14.25,100.33,0.82,16.01,30.96,10.72,200.0,Moderate
66.32,5.59,45.85,0.72,7.45,19.05,3.68,162.0,Moderate
64.17,8.48,54.17,0.8,5.58,22.84,5.34,101.0,Moderate
90.0,7.55,60.81,0.71,19.58,35.94,6.57,189.0,Moderate
68.87,5.98,53.15,0.77,12.43,30.06,3.84,150.0,Moderate
89.98,3.91,58.04,0.74,13.13,51.84,5.89,178.0,Moderate
88.46,9.15,85.21,0.83,13.91,37.35,7.65,207.0,Poor
52.9,10.84,80.34,0.65,13.23,35.03,5.09,130.0,Moderate
75.4,4.99,54.28,0.7,9.02,48.76,4.96,131.0,Moderate
48.07,14.27,91.18,0.65,10.32,34.25,8.21,119.0,Moderate
60.48,4.17,64.8,0.63,15.86,42.37,7.01,122.0,Moderate
67.03,8.28,67.43,0.64,12.53,31.66,8.26,115.0,Moderate
60.11,3.44,35.17,0.54,8.64,46.59,2.94,144.0,Moderate
50.03,4.16,39.61,0.57,9.5,35.42,2.91,98.0,Satisfactory
67.63,38.18,89.77,0.79,11.87,36.75,11.26,114.0,Moderate
81.82,46.02,93.58,0.88,12.09,42.97,8.64,192.0,Moderate
100.22,62.22,110.56,1.04,16.5,39.48,14.46,226.0,Poor
82.49,4.46,51.51,0.63,7.53,44.18,4.73,214.0,Poor
62.36,5.58,71.64,0.57,18.68,49.46,5.55,141.0,Moderate
61.16,5.12,48.98,0.61,7.42,36.53,5.27,133.0,Moderate
53.72,5.72,41.28,0.47,6.59,23.47,3.73,116.0,Moderate
54.17,4.24,36.1,0.56,5.71,28.42,4.76,96.0,Satisfactory
50.23,4.56,26.9,0.57,4.4,19.9,1.87,106.0,Moderate
27.98,3.71,25.23,0.5,2.04,30.51,2.05,74.0,Satisfactory
47.53,5.26,35.26,0.61,3.68,23.58,3.15,69.0,Satisfactory
43.55,4.31,24.63,0.47,2.55,25.05,3.31,88.0,Satisfactory
41.47,4.66,26.11,0.43,4.67,19.76,2.86,83.0,Satisfactory
43.05,4.61,27.52,0.44,3.5,22.93,3.42,79.0,Satisfactory
41.82,9.49,49.86,0.54,9.6,29.98,4.01,86.0,Satisfactory
33.47,3.97,38.47,0.55,7.76,49.77,3.3,79.0,Satisfactory
34.9,4.43,41.84,0.5,7.44,42.33,2.65,77.0,Satisfactory
36.38,5.1,38.87,0.5,6.02,28.62,3.86,68.0,Satisfactory
30.36,5.91,42.5,0.55,2.42,23.1,5.64,66.0,Satisfactory
36.29,5.04,26.02,0.52,2.6,19.43,4.63,60.0,Satisfactory
34.96,5.49,27.69,0.5,3.84,19.96,3.65,63.0,Satisfactory
38.4,4.38,28.18,0.52,5.79,33.37,3.81,73.0,Satisfactory
37.68,3.1,21.81,0.48,4.64,33.32,2.45,67.0,Satisfactory
37.91,3.62,22.37,0.45,5.11,24.06,2.93,68.0,Satisfactory
52.47,4.18,23.38,0.45,5.58,26.09,3.85,79.0,Satisfactory
64.22,2.77,30.87,0.46,8.33,35.68,4.75,119.0,Moderate
76.6,9.55,48.4,0.72,17.22,39.97,7.4,169.0,Moderate
77.82,4.91,49.19,0.6,14.5,35.89,9.76,166.0,Moderate
55.14,2.87,36.19,0.6,16.72,52.21,3.71,135.0,Moderate
41.44,2.73,21.25,0.52,4.77,38.43,1.75,86.0,Satisfactory
47.76,3.57,36.57,0.58,8.1,37.74,4.51,87.0,Satisfactory
38.95,4.25,38.57,0.54,7.66,41.3,5.1,87.0,Satisfactory
36.62,3.65,31.87,0.46,5.21,25.59,5.25,80.0,Satisfactory
32.45,5.19,28.57,0.45,4.26,18.84,3.6,65.0,Satisfactory
40.39,4.9,27.81,0.44,3.16,19.95,4.14,66.0,Satisfactory
46.78,4.49,26.3,0.48,4.1,17.74,3.69,85.0,Satisfactory
37.93,4.58,18.8,0.42,3.48,15.98,2.1,82.0,Satisfactory
27.48,5.58,19.63,0.37,3.31,13.32,2.36,78.0,Satisfactory
24.32,5.54,20.32,0.4,4.82,17.49,2.5,120.0,Moderate
19.24,5.14,20.4,0.36,2.76,20.71,1.94,73.0,Satisfactory
17.81,4.57,21.57,0.34,1.99,20.38,1.93,36.0,Good
16.59,3.37,15.73,0.41,1.73,26.59,3.16,38.0,Good
22.34,5.73,25.68,0.55,2.6,28.41,2.33,49.0,Good
55.45,18.33,34.48,0.72,3.14,26.49,7.15,86.0,Satisfactory
55.4,3.15,17.34,0.47,1.93,37.33,2.96,108.0,Moderate
61.78,3.01,20.39,0.53,1.52,37.0,4.36,116.0,Moderate
67.4,3.64,21.14,0.49,1.44,34.46,4.03,122.0,Moderate
66.57,2.95,17.89,0.46,1.67,37.19,1.78,124.0,Moderate
65.47,2.73,14.69,0.49,1.82,41.67,2.99,126.0,Moderate
55.4,3.03,13.92,0.47,1.57,37.14,3.52,117.0,Moderate
53.61,2.71,9.9,0.42,1.33,33.64,2.47,107.0,Moderate
47.28,2.79,10.62,0.42,1.62,33.51,2.28,100.0,Satisfactory
37.4,3.16,15.49,0.48,2.39,29.68,2.95,84.0,Satisfactory
42.19,3.26,18.89,0.5,1.78,27.24,5.89,98.0,Satisfactory
44.95,3.14,18.96,0.57,1.87,30.25,4.78,90.0,Satisfactory
52.68,3.25,16.16,0.52,1.64,27.0,5.33,93.0,Satisfactory
50.03,3.28,11.08,0.45,1.79,25.91,3.25,96.0,Satisfactory
51.42,3.45,10.61,0.47,2.71,28.2,0.8,96.0,Satisfactory
43.74,4.32,12.33,0.49,2.54,19.94,2.45,92.0,Satisfactory
38.55,3.42,12.6,0.5,1.78,17.88,3.45,90.0,Satisfactory
40.31,3.18,11.04,0.52,3.0,18.33,2.44,86.0,Satisfactory
32.48,2.98,8.92,0.47,2.35,22.57,2.59,82.0,Satisfactory
33.18,3.6,14.65,0.45,2.93,19.37,3.82,74.0,Satisfactory
30.37,3.69,16.78,0.49,2.61,21.3,4.27,75.0,Satisfactory
36.76,3.22,19.38,0.51,2.58,23.85,2.84,66.0,Satisfactory
47.25,3.36,13.59,0.47,2.36,22.65,2.82,87.0,Satisfactory
43.54,3.48,13.04,0.47,2.24,23.24,3.43,89.0,Satisfactory
44.23,2.7,11.82,0.5,2.25,28.21,3.63,86.0,Satisfactory
37.55,3.12,12.2,0.45,2.49,24.22,3.62,83.0,Satisfactory
31.79,4.08,10.25,0.4,2.38,19.31,7.51,76.0,Satisfactory
36.25,3.74,17.79,0.4,2.88,26.32,23.57,76.0,Satisfactory
28.84,10.7,14.42,0.36,2.42,24.97,20.8,69.0,Satisfactory
31.32,4.62,21.29,0.43,4.37,50.09,24.42,71.0,Satisfactory
31.93,7.66,15.65,0.37,3.28,31.57,26.78,72.0,Satisfactory
27.66,4.04,18.32,0.39,1.7,24.38,21.83,61.0,Satisfactory
20.3,5.7,17.88,0.42,1.82,27.06,20.4,48.0,Good
19.04,5.92,17.24,0.43,1.89,32.87,24.01,49.0,Good
15.87,7.36,14.2,0.41,1.87,29.98,10.55,47.0,Good
31.08,28.0,17.2,0.42,2.49,34.29,2.56,64.0,Satisfactory
34.28,5.7,12.48,0.39,1.65,36.48,1.85,80.0,Satisfactory
31.04,17.04,14.17,0.36,1.6,37.01,3.39,70.0,Satisfactory
32.61,4.36,11.68,0.36,2.74,34.14,8.02,67.0,Satisfactory
43.52,6.69,24.24,0.54,3.09,51.71,9.79,94.0,Satisfactory
52.05,6.14,22.9,0.54,1.73,48.36,7.5,101.0,Moderate
37.14,9.93,20.89,0.35,1.96,32.21,8.33,88.0,Satisfactory
31.52,5.08,14.72,0.38,3.11,43.72,5.93,79.0,Satisfactory
50.58,3.53,23.6,0.55,3.31,39.69,7.87,82.0,Satisfactory
48.86,6.12,26.06,0.53,2.0,32.25,22.29,105.0,Moderate
50.99,3.23,24.86,0.52,2.0,42.01,20.92,95.0,Satisfactory
41.77,4.83,28.04,0.54,1.86,21.76,21.69,92.0,Satisfactory
19.24,3.69,20.06,0.43,1.5,19.79,39.76,54.0,Satisfactory
19.23,11.63,16.82,0.39,1.72,23.86,45.57,46.0,Good
17.54,18.47,13.16,0.34,1.73,19.44,36.69,57.0,Satisfactory
26.09,5.97,15.61,0.34,2.1,27.77,22.53,56.0,Satisfactory
21.93,9.22,13.39,0.33,2.72,24.77,21.68,61.0,Satisfactory
19.68,11.01,11.86,0.3,2.67,23.9,19.35,54.0,Satisfactory
22.86,18.44,15.6,0.33,3.46,24.76,13.01,62.0,Satisfactory
31.59,5.62,20.55,0.47,4.35,41.54,17.96,73.0,Satisfactory
44.03,6.27,21.47,0.64,3.01,37.1,22.66,78.0,Satisfactory
47.54,12.15,25.12,0.74,3.3,18.37,16.23,98.0,Satisfactory
23.16,8.37,16.39,0.57,2.59,21.87,12.81,71.0,Satisfactory
17.6,4.85,13.65,0.51,3.24,31.38,16.35,45.0,Good
20.48,3.98,17.47,0.52,3.08,39.28,17.08,58.0,Satisfactory
32.09,3.71,18.55,0.55,5.49,41.44,15.47,68.0,Satisfactory
27.6,4.63,17.39,0.53,4.27,26.66,15.64,67.0,Satisfactory
28.76,5.7,22.06,0.56,6.02,24.02,16.35,58.0,Satisfactory
19.65,4.91,14.68,0.45,5.95,24.19,16.01,52.0,Satisfactory
27.94,3.9,16.38,0.41,6.28,31.58,12.24,56.0,Satisfactory
26.94,6.57,17.39,0.45,7.35,29.94,11.82,64.0,Satisfactory
26.2,6.54,19.62,0.5,5.65,28.51,12.57,60.0,Satisfactory
28.7,26.66,21.13,0.46,5.54,26.62,12.5,64.0,Satisfactory
29.63,6.38,20.11,0.44,8.5,29.95,11.8,66.0,Satisfactory
35.3,4.92,17.32,0.46,7.89,38.28,13.11,69.0,Satisfactory
41.91,3.17,17.21,0.48,12.4,48.42,11.14,83.0,Satisfactory
45.48,6.2,25.17,0.49,11.54,47.41,10.04,97.0,Satisfactory
43.74,17.84,28.64,0.63,8.71,32.89,11.76,97.0,Satisfactory
57.6,39.95,27.41,0.79,4.6,27.24,18.23,106.0,Moderate
44.18,7.49,20.98,0.48,4.01,19.82,10.48,91.0,Satisfactory
15.02,5.11,14.16,0.37,2.56,19.86,11.55,53.0,Satisfactory
22.92,5.29,14.3,0.39,2.49,24.96,12.41,44.0,Good
25.98,3.74,13.27,0.4,5.23,28.79,11.38,54.0,Satisfactory
19.9,7.72,14.33,0.37,3.5,19.35,9.5,50.0,Good
16.06,6.65,14.13,0.37,4.71,15.84,11.51,47.0,Good
14.63,6.44,18.29,0.38,6.15,20.87,12.91,44.0,Good
36.9,4.5,31.77,0.54,9.84,32.75,16.49,60.0,Satisfactory
32.16,5.97,27.46,0.52,4.1,22.94,14.99,66.0,Satisfactory
25.09,11.42,26.5,0.54,3.04,19.16,16.68,56.0,Satisfactory
12.07,5.36,13.68,0.41,2.55,17.95,14.66,43.0,Good
10.12,7.37,17.97,0.44,2.34,21.18,14.58,33.0,Good
21.44,8.17,23.09,0.5,2.65,17.36,15.78,44.0,Good
23.4,7.12,25.37,0.52,3.43,21.95,15.76,54.0,Satisfactory
23.61,12.28,25.41,0.5,5.62,23.09,15.5,59.0,Satisfactory
17.93,13.68,19.92,0.51,4.42,17.22,16.44,46.0,Good
25.22,21.74,21.29,0.62,4.23,13.88,16.62,64.0,Satisfactory
39.37,12.69,24.23,0.78,2.99,17.31,15.88,64.0,Satisfactory
33.97,8.16,22.84,0.7,2.75,18.39,15.09,73.0,Satisfactory
25.88,15.26,24.85,0.6,3.4,13.95,14.78,65.0,Satisfactory
9.07,6.29,11.38,0.35,2.12,24.01,12.29,38.0,Good
11.36,7.95,16.73,0.4,2.49,14.48,12.36,34.0,Good
21.7,7.96,20.52,0.48,8.29,17.08,13.57,43.0,Good
32.78,15.57,30.56,0.71,5.93,19.0,15.26,61.0,Satisfactory
45.57,30.54,34.18,0.79,5.42,17.37,17.23,105.0,Moderate
29.86,11.43,25.7,0.65,5.07,11.21,12.66,68.0,Satisfactory
13.17,7.54,18.01,0.49,3.5,16.11,10.6,48.0,Good
29.6,6.88,21.27,0.44,3.99,18.14,20.03,45.0,Good
25.81,4.66,17.72,0.47,4.27,17.42,26.05,56.0,Satisfactory
27.99,6.3,19.07,0.55,2.63,17.18,28.03,51.0,Satisfactory
20.92,7.49,19.29,0.57,2.14,15.6,38.98,48.0,Good
18.3,4.8,13.58,0.46,2.49,23.59,29.97,46.0,Good
13.95,6.97,15.32,0.44,2.37,20.74,24.65,39.0,Good
